"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C34082","Gastrointestinal Tract","Has Synonym","tissue_or_organ_of_origin","Gastrointestinal tract, NOS","PT","GDC","N/A"
"C34082","Gastrointestinal Tract","Related To","progression_or_recurrence_anatomic_site","Gastrointestinal tract, NOS","PT","GDC","N/A"
"C34082","Gastrointestinal Tract","Has Synonym","treatment_anatomic_site","Gastrointestinal Tract","PT","GDC","N/A"
"C4017","Breast Ductal Carcinoma","Related To","primary_diagnosis","Duct carcinoma, NOS","PT","GDC","N/A"
"C4017","Breast Ductal Carcinoma","Related To","primary_diagnosis","Duct cell carcinoma","PT","GDC","N/A"
"C4017","Breast Ductal Carcinoma","Related To","primary_diagnosis","Duct adenocarcinoma, NOS","PT","GDC","N/A"
"C4017","Breast Ductal Carcinoma","Related To","morphology","8500/3","PT","GDC","N/A"
"C4017","Breast Ductal Carcinoma","Related To","primary_diagnosis","Ductal carcinoma, NOS","PT","GDC","N/A"
"C48190","Absent","Has Synonym","non_nodal_regional_disease","Absent","PT","GDC","N/A"
"C48190","Absent","Has Synonym","micropapillary_features","Absent","PT","GDC","N/A"
"C48190","Absent","Has Synonym","transglottic_extension","Absent","PT","GDC","N/A"
"C48190","Absent","Has Synonym","anaplasia_present_type","Absent","PT","GDC","N/A"
"C48190","Absent","Has Synonym","ovarian_surface_involvement","Absent","PT","GDC","N/A"
"C48190","Absent","Has Synonym","satellite_nodule_present","Absent","PT","GDC","N/A"
"C38458","Traditional Serrated Adenoma","Related To","morphology","8213/0","PT","GDC","N/A"
"C38458","Traditional Serrated Adenoma","Has Synonym","primary_diagnosis","Traditional serrated adenoma","PT","GDC","N/A"
"C38458","Traditional Serrated Adenoma","Has Synonym","primary_diagnosis","Serrated adenoma","PT","GDC","N/A"
"C38458","Traditional Serrated Adenoma","Related To","primary_diagnosis","Mixed adenomatous and hyperplastic polyp","PT","GDC","N/A"
"C3776","Mucinous Cystadenocarcinoma","Related To","morphology","8470/3","PT","GDC","N/A"
"C3776","Mucinous Cystadenocarcinoma","Has Synonym","primary_diagnosis","Mucinous cystadenocarcinoma, NOS","PT","GDC","N/A"
"C3776","Mucinous Cystadenocarcinoma","Related To","primary_diagnosis","Pseudomucinous cystadenocarcinoma, NOS","PT","GDC","N/A"
"C3776","Mucinous Cystadenocarcinoma","Has Synonym","primary_diagnosis","Pseudomucinous adenocarcinoma","PT","GDC","N/A"
"C3747","Angioleiomyoma","Has Synonym","primary_diagnosis","Angiomyoma","PT","GDC","N/A"
"C3747","Angioleiomyoma","Has Synonym","primary_diagnosis","Angioleiomyoma","PT","GDC","N/A"
"C3747","Angioleiomyoma","Related To","morphology","8894/0","PT","GDC","N/A"
"C3747","Angioleiomyoma","Has Synonym","primary_diagnosis","Vascular leiomyoma","PT","GDC","N/A"
"C54188","Rectosigmoid Region","Has Synonym","progression_or_recurrence_anatomic_site","Rectosigmoid junction","PT","GDC","N/A"
"C54188","Rectosigmoid Region","Has Synonym","biospecimen_anatomic_site","Rectosigmoid Junction","PT","GDC","N/A"
"C54188","Rectosigmoid Region","Has Synonym","site_of_resection_or_biopsy","Rectosigmoid junction","PT","GDC","N/A"
"C54188","Rectosigmoid Region","Has Synonym","primary_site","Rectosigmoid junction","PT","GDC","N/A"
"C54188","Rectosigmoid Region","Has Synonym","tissue_or_organ_of_origin","Rectosigmoid junction","PT","GDC","N/A"
"C54188","Rectosigmoid Region","Has Synonym","treatment_anatomic_site","Rectosigmoid Junction","PT","GDC","N/A"
"C4289","Teratoma with Somatic-Type Malignancy","Has Synonym","primary_diagnosis","Teratoma with malignant transformation","PT","GDC","N/A"
"C4289","Teratoma with Somatic-Type Malignancy","Related To","primary_diagnosis","Dermoid cyst with secondary tumor","PT","GDC","N/A"
"C4289","Teratoma with Somatic-Type Malignancy","Related To","morphology","9084/3","PT","GDC","N/A"
"C4289","Teratoma with Somatic-Type Malignancy","Has Synonym","primary_diagnosis","Dermoid cyst with malignant transformation","PT","GDC","N/A"
"C4627","Malignant Central Nervous System Neoplasm","Has Synonym","relationship_primary_diagnosis","CNS Cancer","PT","GDC","N/A"
"C12290","Mandible","Has Synonym","progression_or_recurrence_anatomic_site","Mandible","PT","GDC","N/A"
"C12290","Mandible","Has Synonym","site_of_resection_or_biopsy","Mandible","PT","GDC","N/A"
"C12290","Mandible","Has Synonym","tissue_or_organ_of_origin","Mandible","PT","GDC","N/A"
"C12290","Mandible","Has Synonym","biospecimen_anatomic_site","Mandible","PT","GDC","N/A"
"C12290","Mandible","Has Synonym","treatment_anatomic_site","Mandible","PT","GDC","N/A"
"C2930","Transitional Cell Carcinoma","Has Synonym","primary_diagnosis","Transitional cell carcinoma","PT","GDC","N/A"
"C2930","Transitional Cell Carcinoma","Has Synonym","primary_diagnosis","Transitional carcinoma","PT","GDC","N/A"
"C2930","Transitional Cell Carcinoma","Related To","morphology","8120/3","PT","GDC","N/A"
"C3403","Teratoma","Related To","morphology","9080/1","PT","GDC","N/A"
"C3403","Teratoma","Related To","primary_diagnosis","Solid teratoma","PT","GDC","N/A"
"C3403","Teratoma","Has Synonym","primary_diagnosis","Teratoma, NOS","PT","GDC","N/A"
"C3788","Ganglioglioma","Related To","primary_diagnosis","Neuroastrocytoma","PT","GDC","N/A"
"C3788","Ganglioglioma","Related To","primary_diagnosis","Glioneuroma","PT","GDC","N/A"
"C3788","Ganglioglioma","Related To","morphology","9505/1","PT","GDC","N/A"
"C3788","Ganglioglioma","Has Synonym","primary_diagnosis","Ganglioglioma, NOS","PT","GDC","N/A"
"C4197","Acinar Cell Neoplasm","Has Synonym","disease_type","Acinar Cell Neoplasms","PT","GDC","N/A"
"C4197","Acinar Cell Neoplasm","Has Synonym","primary_diagnosis","Acinic cell tumor","PT","GDC","N/A"
"C4197","Acinar Cell Neoplasm","Has Synonym","primary_diagnosis","Acinar cell tumor","PT","GDC","N/A"
"C4197","Acinar Cell Neoplasm","Related To","morphology","8550/1","PT","GDC","N/A"
"C4126","Intestinal-Type Adenocarcinoma","Has Synonym","primary_diagnosis","Carcinoma, intestinal type","PT","GDC","N/A"
"C4126","Intestinal-Type Adenocarcinoma","Related To","morphology","8144/3","PT","GDC","N/A"
"C4126","Intestinal-Type Adenocarcinoma","Has Synonym","primary_diagnosis","Intestinal-type adenocarcinoma","PT","GDC","N/A"
"C4126","Intestinal-Type Adenocarcinoma","Has Synonym","primary_diagnosis","Adenocarcinoma, intestinal type","PT","GDC","N/A"
"C4150","Basophilic Adenocarcinoma","Related To","morphology","8300/3","PT","GDC","N/A"
"C4150","Basophilic Adenocarcinoma","Has Synonym","primary_diagnosis","Basophil carcinoma","PT","GDC","N/A"
"C4150","Basophilic Adenocarcinoma","Has Synonym","primary_diagnosis","Basophil adenocarcinoma","PT","GDC","N/A"
"C4150","Basophilic Adenocarcinoma","Has Synonym","primary_diagnosis","Mucoid cell adenocarcinoma","PT","GDC","N/A"
"C5726","Pancreatic Intraductal Papillary-Mucinous Neoplasm with an Associated Invasive Carcinoma","Has Synonym","primary_diagnosis","Intraductal papillary mucinous neoplasm with an associated invasive carcinoma","PT","GDC","N/A"
"C5726","Pancreatic Intraductal Papillary-Mucinous Neoplasm with an Associated Invasive Carcinoma","Related To","morphology","8453/3","PT","GDC","N/A"
"C5726","Pancreatic Intraductal Papillary-Mucinous Neoplasm with an Associated Invasive Carcinoma","Related To","primary_diagnosis","Intraductal papillary mucinous neoplasm (IPMN) with an associated invasive carcinoma","PT","GDC","N/A"
"C5726","Pancreatic Intraductal Papillary-Mucinous Neoplasm with an Associated Invasive Carcinoma","Has Synonym","primary_diagnosis","Intraductal papillary-mucinous carcinoma, invasive","PT","GDC","N/A"
"C7999","Malignant Type A Thymoma","Related To","morphology","8581/3","PT","GDC","N/A"
"C7999","Malignant Type A Thymoma","Related To","primary_diagnosis","Thymoma, spindle cell, malignant","PT","GDC","N/A"
"C7999","Malignant Type A Thymoma","Has Synonym","primary_diagnosis","Thymoma, type A, malignant","PT","GDC","N/A"
"C7999","Malignant Type A Thymoma","Related To","primary_diagnosis","Thymoma, medullary, malignant","PT","GDC","N/A"
"C7581","Microcystic Adnexal Carcinoma","Has Synonym","primary_diagnosis","Syringomatous carcinoma","PT","GDC","N/A"
"C7581","Microcystic Adnexal Carcinoma","Has Synonym","primary_diagnosis","Microcystic adnexal carcinoma","PT","GDC","N/A"
"C7581","Microcystic Adnexal Carcinoma","Related To","primary_diagnosis","Sclerosing sweat duct carcinoma","PT","GDC","N/A"
"C7581","Microcystic Adnexal Carcinoma","Related To","morphology","8407/3","PT","GDC","N/A"
"C3183","T Acute Lymphoblastic Leukemia","Related To","morphology","9837/3","PT","GDC","N/A"
"C3183","T Acute Lymphoblastic Leukemia","Related To","primary_diagnosis","Precursor T-cell lymphoblastic leukemia","PT","GDC","N/A"
"C26781","Gastroesophageal Reflux Disease","Has Synonym","risk_factor","Reflux Disease","PT","GDC","N/A"
"C26781","Gastroesophageal Reflux Disease","Has Synonym","comorbidity","Gastroesophageal Reflux Disease","PT","GDC","N/A"
"C26781","Gastroesophageal Reflux Disease","Has Synonym","comorbidity","GERD","PT","GDC","N/A"
"C12413","Urinary System","Has Synonym","biospecimen_anatomic_site","Urinary Tract","PT","GDC","N/A"
"C12413","Urinary System","Has Synonym","tissue_or_organ_of_origin","Urinary system, NOS","PT","GDC","N/A"
"C12413","Urinary System","Has Synonym","treatment_anatomic_site","Urinary Tract","PT","GDC","N/A"
"C12413","Urinary System","Has Synonym","progression_or_recurrence_anatomic_site","Urinary system, NOS","PT","GDC","N/A"
"C12413","Urinary System","Has Synonym","site_of_resection_or_biopsy","Urinary system, NOS","PT","GDC","N/A"
"C12399","Pituitary Gland","Has Synonym","progression_or_recurrence_anatomic_site","Pituitary gland","PT","GDC","N/A"
"C12399","Pituitary Gland","Has Synonym","treatment_anatomic_site","Pituitary Gland","PT","GDC","N/A"
"C12399","Pituitary Gland","Has Synonym","site_of_resection_or_biopsy","Pituitary gland","PT","GDC","N/A"
"C12399","Pituitary Gland","Has Synonym","tissue_or_organ_of_origin","Pituitary gland","PT","GDC","N/A"
"C12399","Pituitary Gland","Has Synonym","biospecimen_anatomic_site","Pituitary Gland","PT","GDC","N/A"
"C12275","Maxillary Sinus","Has Synonym","biospecimen_anatomic_site","Sinus(es), Maxillary","PT","GDC","N/A"
"C12275","Maxillary Sinus","Has Synonym","tissue_or_organ_of_origin","Maxillary sinus","PT","GDC","N/A"
"C12275","Maxillary Sinus","Has Synonym","progression_or_recurrence_anatomic_site","Maxillary sinus","PT","GDC","N/A"
"C12275","Maxillary Sinus","Has Synonym","site_of_resection_or_biopsy","Maxillary sinus","PT","GDC","N/A"
"C12275","Maxillary Sinus","Has Synonym","treatment_anatomic_site","Sinus(es), Maxillary","PT","GDC","N/A"
"C3110","Hydatidiform Mole","Related To","morphology","9100/0","PT","GDC","N/A"
"C3110","Hydatidiform Mole","Related To","primary_diagnosis","Hydatidiform mole, NOS","PT","GDC","N/A"
"C3110","Hydatidiform Mole","Has Synonym","primary_diagnosis","Hydatid mole","PT","GDC","N/A"
"C4438","Liver Angiosarcoma","Related To","morphology","9124/3","PT","GDC","N/A"
"C4438","Liver Angiosarcoma","Has Synonym","primary_diagnosis","Kupffer cell sarcoma","PT","GDC","N/A"
"C3752","Embryonal Carcinoma","Related To","morphology","9070/3","PT","GDC","N/A"
"C3752","Embryonal Carcinoma","Related To","primary_diagnosis","Embryonal adenocarcinoma","PT","GDC","N/A"
"C3752","Embryonal Carcinoma","Has Synonym","primary_diagnosis","Embryonal carcinoma, NOS","PT","GDC","N/A"
"C40310","Sebaceous Carcinoma","Related To","morphology","8410/3","PT","GDC","N/A"
"C40310","Sebaceous Carcinoma","Has Synonym","primary_diagnosis","Sebaceous carcinoma","PT","GDC","N/A"
"C40310","Sebaceous Carcinoma","Related To","primary_diagnosis","Sebaceous adenocarcinoma","PT","GDC","N/A"
"C7569","Thymic Carcinoma","Related To","primary_diagnosis","Thymic carcinoma, NOS","PT","GDC","N/A"
"C7569","Thymic Carcinoma","Related To","morphology","8586/3","PT","GDC","N/A"
"C7569","Thymic Carcinoma","Related To","primary_diagnosis","Thymoma, type C","PT","GDC","N/A"
"C173740","Ameloblastic Fibroodontosarcoma","Has Synonym","primary_diagnosis","Odontogenic fibrosarcoma","PT","GDC","N/A"
"C173740","Ameloblastic Fibroodontosarcoma","Has Synonym","primary_diagnosis","Ameloblastic fibro-odontosarcoma","PT","GDC","N/A"
"C173740","Ameloblastic Fibroodontosarcoma","Has Synonym","primary_diagnosis","Ameloblastic odontosarcoma","PT","GDC","N/A"
"C173740","Ameloblastic Fibroodontosarcoma","Related To","morphology","9290/3","PT","GDC","N/A"
"C46106","Intrathyroid Thymic Carcinoma","Related To","primary_diagnosis","Carcinoma showing thymus-like element","PT","GDC","N/A"
"C46106","Intrathyroid Thymic Carcinoma","Related To","primary_diagnosis","Carcinoma showing thymus-like differentiation","PT","GDC","N/A"
"C46106","Intrathyroid Thymic Carcinoma","Has Synonym","primary_diagnosis","CASTLE","PT","GDC","N/A"
"C46106","Intrathyroid Thymic Carcinoma","Related To","morphology","8589/3","PT","GDC","N/A"
"C3759","Oncocytic Adenoma","Related To","primary_diagnosis","Follicular adenoma, oxyphilic cell","PT","GDC","N/A"
"C3759","Oncocytic Adenoma","Has Synonym","primary_diagnosis","Oxyphilic adenoma","PT","GDC","N/A"
"C3759","Oncocytic Adenoma","Related To","morphology","8290/0","PT","GDC","N/A"
"C3759","Oncocytic Adenoma","Has Synonym","primary_diagnosis","Oncocytic adenoma","PT","GDC","N/A"
"C3783","Serous Cystadenoma","Related To","morphology","8441/0","PT","GDC","N/A"
"C3783","Serous Cystadenoma","Has Synonym","primary_diagnosis","Serous cystoma","PT","GDC","N/A"
"C3783","Serous Cystadenoma","Related To","primary_diagnosis","Serous microcystic adenoma","PT","GDC","N/A"
"C3783","Serous Cystadenoma","Has Synonym","primary_diagnosis","Serous cystadenoma, NOS","PT","GDC","N/A"
"C4127","Diffuse Type Adenocarcinoma","Related To","morphology","8490/3","PT","GDC","N/A"
"C4127","Diffuse Type Adenocarcinoma","Has Synonym","primary_diagnosis","Adenocarcinoma, diffuse type","PT","GDC","N/A"
"C4127","Diffuse Type Adenocarcinoma","Related To","primary_diagnosis","Poorly cohesive carcinoma","PT","GDC","N/A"
"C4127","Diffuse Type Adenocarcinoma","Has Synonym","primary_diagnosis","Carcinoma, diffuse type","PT","GDC","N/A"
"C4117","Sinonasal Papilloma","Related To","morphology","8121/0","PT","GDC","N/A"
"C4117","Sinonasal Papilloma","Related To","primary_diagnosis","Sinonasal papilloma, NOS","PT","GDC","N/A"
"C4117","Sinonasal Papilloma","Has Synonym","primary_diagnosis","Schneiderian papilloma, NOS","PT","GDC","N/A"
"C4117","Sinonasal Papilloma","Related To","primary_diagnosis","Sinonasal papilloma, fungiform","PT","GDC","N/A"
"C4117","Sinonasal Papilloma","Related To","primary_diagnosis","Sinonasal papilloma, exophytic","PT","GDC","N/A"
"C4072","Mesonephric Adenocarcinoma","Has Synonym","primary_diagnosis","Mesonephric adenocarcinoma","PT","GDC","N/A"
"C4072","Mesonephric Adenocarcinoma","Has Synonym","primary_diagnosis","Mesonephroma, malignant","PT","GDC","N/A"
"C4072","Mesonephric Adenocarcinoma","Related To","morphology","9110/3","PT","GDC","N/A"
"C4072","Mesonephric Adenocarcinoma","Related To","primary_diagnosis","Wolffian duct carcinoma","PT","GDC","N/A"
"C43326","Trichilemmal Carcinoma","Has Synonym","primary_diagnosis","Trichilemmal carcinoma","PT","GDC","N/A"
"C43326","Trichilemmal Carcinoma","Has Synonym","primary_diagnosis","Trichilemmocarcinoma","PT","GDC","N/A"
"C43326","Trichilemmal Carcinoma","Related To","morphology","8102/3","PT","GDC","N/A"
"C12401","Eye","Has Synonym","treatment_anatomic_site","Eye","PT","GDC","N/A"
"C12401","Eye","Has Synonym","biospecimen_anatomic_site","Eye","PT","GDC","N/A"
"C12401","Eye","Has Synonym","tissue_or_organ_of_origin","Eye, NOS","PT","GDC","N/A"
"C12401","Eye","Has Synonym","progression_or_recurrence_anatomic_site","Eye, NOS","PT","GDC","N/A"
"C12401","Eye","Has Synonym","site_of_resection_or_biopsy","Eye, NOS","PT","GDC","N/A"
"C2852","Adenocarcinoma","Related To","morphology","8140/3","PT","GDC","N/A"
"C2852","Adenocarcinoma","Has Synonym","primary_diagnosis","Adenocarcinoma, NOS","PT","GDC","N/A"
"C2852","Adenocarcinoma","Has Synonym","comorbidity","Adenocarcinoma","PT","GDC","N/A"
"C3202","Ovarian Stromal Luteoma","Related To","morphology","8610/0","PT","GDC","N/A"
"C3202","Ovarian Stromal Luteoma","Has Synonym","primary_diagnosis","Luteinoma","PT","GDC","N/A"
"C3202","Ovarian Stromal Luteoma","Related To","primary_diagnosis","Luteoma, NOS","PT","GDC","N/A"
"C3192","Lipoma","Related To","morphology","8850/0","PT","GDC","N/A"
"C3192","Lipoma","Has Synonym","primary_diagnosis","Lipoma, NOS","PT","GDC","N/A"
"C3379","Somatostatin-Producing Neuroendocrine Tumor","Has Synonym","primary_diagnosis","Somatostatinoma, NOS","PT","GDC","N/A"
"C3379","Somatostatin-Producing Neuroendocrine Tumor","Related To","morphology","8156/1","PT","GDC","N/A"
"C3379","Somatostatin-Producing Neuroendocrine Tumor","Has Synonym","primary_diagnosis","Somatostatin cell tumor, NOS","PT","GDC","N/A"
"C3345","Pseudomyxoma Peritonei","Related To","morphology","8480/6","PT","GDC","N/A"
"C3345","Pseudomyxoma Peritonei","Has Synonym","primary_diagnosis","Pseudomyxoma peritonei","PT","GDC","N/A"
"C3345","Pseudomyxoma Peritonei","Related To","primary_diagnosis","Pseudomyxoma peritonei with unknown primary site","PT","GDC","N/A"
"C3411","Thymoma","Related To","morphology","8580/1","PT","GDC","N/A"
"C3411","Thymoma","Related To","disease_type","Thymic Epithelial Neoplasms","PT","GDC","N/A"
"C3411","Thymoma","Has Synonym","primary_diagnosis","Thymoma, NOS","PT","GDC","N/A"
"C9287","Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11","Related To","primary_diagnosis","Acute myeloid leukemia with abnormal marrow eosinophils (includes all variants)","PT","GDC","N/A"
"C9287","Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11","Related To","morphology","9871/3","PT","GDC","N/A"
"C9287","Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11","Has Synonym","primary_diagnosis","Acute myeloid leukemia, CBF-beta/MYH11","PT","GDC","N/A"
"C8973","Endometrioid Stromal Sarcoma","Related To","primary_diagnosis","Endometrial sarcoma, NOS","PT","GDC","N/A"
"C8973","Endometrioid Stromal Sarcoma","Related To","morphology","8930/3","PT","GDC","N/A"
"C8973","Endometrioid Stromal Sarcoma","Related To","primary_diagnosis","Endometrial stromal sarcoma, NOS","PT","GDC","N/A"
"C46105","Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation","Has Synonym","primary_diagnosis","SETTLE","PT","GDC","N/A"
"C46105","Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation","Related To","primary_diagnosis","Spindle epithelial tumor with thymus-like differentiation","PT","GDC","N/A"
"C46105","Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation","Related To","primary_diagnosis","Spindle epithelial tumor with thymus-like element","PT","GDC","N/A"
"C46105","Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation","Related To","morphology","8588/3","PT","GDC","N/A"
"C4105","Keratinizing Squamous Cell Carcinoma","Related To","morphology","8071/3","PT","GDC","N/A"
"C4105","Keratinizing Squamous Cell Carcinoma","Related To","primary_diagnosis","Epidermoid carcinoma, keratinizing","PT","GDC","N/A"
"C4105","Keratinizing Squamous Cell Carcinoma","Has Synonym","primary_diagnosis","Squamous cell carcinoma, keratinizing, NOS","PT","GDC","N/A"
"C4105","Keratinizing Squamous Cell Carcinoma","Related To","primary_diagnosis","Squamous cell carcinoma, large cell, keratinizing","PT","GDC","N/A"
"C66850","Follicular Variant Thyroid Gland Papillary Carcinoma, Encapsulated Subtype with Invasion","Has Synonym","primary_diagnosis","Solid papillary carcinoma with invasion","PT","GDC","N/A"
"C66850","Follicular Variant Thyroid Gland Papillary Carcinoma, Encapsulated Subtype with Invasion","Related To","primary_diagnosis","Encapsulated papillary carcinoma with invasion","PT","GDC","N/A"
"C66850","Follicular Variant Thyroid Gland Papillary Carcinoma, Encapsulated Subtype with Invasion","Has Synonym","primary_diagnosis","Invasive encapsulated follicular variant of papillary thyroid carcinoma (invasive EFVPTC)","PT","GDC","N/A"
"C66850","Follicular Variant Thyroid Gland Papillary Carcinoma, Encapsulated Subtype with Invasion","Related To","morphology","8509/3","PT","GDC","N/A"
"C4329","Meningothelial Meningioma","Has Synonym","primary_diagnosis","Meningothelial meningioma","PT","GDC","N/A"
"C4329","Meningothelial Meningioma","Related To","morphology","9531/0","PT","GDC","N/A"
"C4329","Meningothelial Meningioma","Related To","primary_diagnosis","Syncytial meningioma","PT","GDC","N/A"
"C4329","Meningothelial Meningioma","Related To","primary_diagnosis","Endotheliomatous meningioma","PT","GDC","N/A"
"C80280","Diffuse Large B-Cell Lymphoma, Not Otherwise Specified","Related To","primary_diagnosis","Diffuse large B-cell lymphoma, NOS","PT","GDC","N/A"
"C80280","Diffuse Large B-Cell Lymphoma, Not Otherwise Specified","Related To","primary_diagnosis","Malignant lymphoma, large B-cell, diffuse, NOS","PT","GDC","N/A"
"C80280","Diffuse Large B-Cell Lymphoma, Not Otherwise Specified","Related To","primary_diagnosis","Malignant lymphoma, large B-cell, NOS","PT","GDC","N/A"
"C80280","Diffuse Large B-Cell Lymphoma, Not Otherwise Specified","Related To","morphology","9680/3","PT","GDC","N/A"
"C3158","Leiomyosarcoma","Has Synonym","primary_diagnosis","Leiomyosarcoma, NOS","PT","GDC","N/A"
"C3158","Leiomyosarcoma","Related To","morphology","8890/3","PT","GDC","N/A"
"C3328","Pineal Region Neoplasm","Has Synonym","primary_diagnosis","Pinealoma","PT","GDC","N/A"
"C3328","Pineal Region Neoplasm","Related To","morphology","9360/1","PT","GDC","N/A"
"C4195","Breast Ductal Carcinoma In Situ and Lobular Carcinoma In Situ","Has Synonym","primary_diagnosis","Intraductal carcinoma and lobular carcinoma in situ","PT","GDC","N/A"
"C4195","Breast Ductal Carcinoma In Situ and Lobular Carcinoma In Situ","Related To","morphology","8522/2","PT","GDC","N/A"
"C4456","Malignant Mesothelioma","Related To","morphology","9050/3","PT","GDC","N/A"
"C4456","Malignant Mesothelioma","Has Synonym","primary_diagnosis","Mesothelioma, malignant","PT","GDC","N/A"
"C6929","Malignant Ovarian Thecoma","Has Synonym","primary_diagnosis","Thecoma, malignant","PT","GDC","N/A"
"C6929","Malignant Ovarian Thecoma","Related To","morphology","8600/3","PT","GDC","N/A"
"C12351","Cerebral Hemisphere","Has Synonym","tissue_or_organ_of_origin","Cerebrum","PT","GDC","N/A"
"C12351","Cerebral Hemisphere","Has Synonym","progression_or_recurrence_anatomic_site","Cerebrum","PT","GDC","N/A"
"C12351","Cerebral Hemisphere","Has Synonym","biospecimen_anatomic_site","Cerebrum","PT","GDC","N/A"
"C12351","Cerebral Hemisphere","Has Synonym","site_of_resection_or_biopsy","Cerebrum","PT","GDC","N/A"
"C12351","Cerebral Hemisphere","Has Synonym","treatment_anatomic_site","Cerebrum","PT","GDC","N/A"
"C2882","Arteriovenous Hemangioma/Malformation","Has Synonym","primary_diagnosis","Arteriovenous hemangioma","PT","GDC","N/A"
"C2882","Arteriovenous Hemangioma/Malformation","Has Synonym","primary_diagnosis","Racemose hemangioma","PT","GDC","N/A"
"C2882","Arteriovenous Hemangioma/Malformation","Related To","morphology","9123/0","PT","GDC","N/A"
"C4683","Dermatofibrosarcoma Protuberans","Related To","morphology","8832/3","PT","GDC","N/A"
"C4683","Dermatofibrosarcoma Protuberans","Has Synonym","primary_diagnosis","Dermatofibrosarcoma protuberans, NOS","PT","GDC","N/A"
"C4683","Dermatofibrosarcoma Protuberans","Related To","primary_diagnosis","Dermatofibrosarcoma, NOS","PT","GDC","N/A"
"C4213","Malignant Leydig Cell Tumor","Has Synonym","primary_diagnosis","Leydig cell tumor, malignant","PT","GDC","N/A"
"C4213","Malignant Leydig Cell Tumor","Has Synonym","primary_diagnosis","Interstitial cell tumor, malignant","PT","GDC","N/A"
"C4213","Malignant Leydig Cell Tumor","Related To","morphology","8650/3","PT","GDC","N/A"
"C43362","Anus","Has Synonym","biospecimen_anatomic_site","Anus","PT","GDC","N/A"
"C43362","Anus","Has Synonym","progression_or_recurrence_anatomic_site","Anus, NOS","PT","GDC","N/A"
"C43362","Anus","Has Synonym","site_of_resection_or_biopsy","Anus, NOS","PT","GDC","N/A"
"C43362","Anus","Has Synonym","tissue_or_organ_of_origin","Anus, NOS","PT","GDC","N/A"
"C43362","Anus","Has Synonym","treatment_anatomic_site","Anus","PT","GDC","N/A"
"C8335","Low Grade Squamous Intraepithelial Neoplasia","Has Synonym","primary_diagnosis","Squamous intraepithelial neoplasia, grade I","PT","GDC","N/A"
"C8335","Low Grade Squamous Intraepithelial Neoplasia","Related To","morphology","8077/0","PT","GDC","N/A"
"C8335","Low Grade Squamous Intraepithelial Neoplasia","Has Synonym","primary_diagnosis","Squamous intraepithelial neoplasia, low grade","PT","GDC","N/A"
"C2945","Chondroblastoma","Related To","primary_diagnosis","Chondromatous giant cell tumor","PT","GDC","N/A"
"C2945","Chondroblastoma","Related To","morphology","9230/0","PT","GDC","N/A"
"C2945","Chondroblastoma","Has Synonym","primary_diagnosis","Chondroblastoma, NOS","PT","GDC","N/A"
"C2945","Chondroblastoma","Related To","primary_diagnosis","Codman tumor","PT","GDC","N/A"
"C7678","Adenocarcinoma In Situ in Adenomatous Polyp","Related To","primary_diagnosis","Adenocarcinoma in situ in polypoid adenoma","PT","GDC","N/A"
"C7678","Adenocarcinoma In Situ in Adenomatous Polyp","Related To","primary_diagnosis","Carcinoma in situ in adenomatous polyp","PT","GDC","N/A"
"C7678","Adenocarcinoma In Situ in Adenomatous Polyp","Has Synonym","primary_diagnosis","Adenocarcinoma in situ in adenomatous polyp","PT","GDC","N/A"
"C7678","Adenocarcinoma In Situ in Adenomatous Polyp","Related To","morphology","8210/2","PT","GDC","N/A"
"C4436","Cholangiocarcinoma","Has Synonym","primary_diagnosis","Cholangiocarcinoma","PT","GDC","N/A"
"C4436","Cholangiocarcinoma","Related To","morphology","8160/3","PT","GDC","N/A"
"C12403","Fallopian Tube","Has Synonym","treatment_anatomic_site","Fallopian Tube","PT","GDC","N/A"
"C12403","Fallopian Tube","Has Synonym","progression_or_recurrence_anatomic_site","Fallopian tube","PT","GDC","N/A"
"C12403","Fallopian Tube","Has Synonym","biospecimen_anatomic_site","Fallopian Tube","PT","GDC","N/A"
"C12403","Fallopian Tube","Has Synonym","site_of_resection_or_biopsy","Fallopian tube","PT","GDC","N/A"
"C12403","Fallopian Tube","Has Synonym","tissue_or_organ_of_origin","Fallopian tube","PT","GDC","N/A"
"C12426","Salivary Gland","Has Synonym","treatment_anatomic_site","Salivary Gland","PT","GDC","N/A"
"C12426","Salivary Gland","Has Synonym","progression_or_recurrence_anatomic_site","Major salivary gland, NOS","PT","GDC","N/A"
"C12426","Salivary Gland","Has Synonym","site_of_resection_or_biopsy","Major salivary gland, NOS","PT","GDC","N/A"
"C12426","Salivary Gland","Has Synonym","biospecimen_anatomic_site","Salivary Gland","PT","GDC","N/A"
