"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C43372","Lentigo Maligna","Has Synonym","PD","Lentigo maligna","PT","GDC","N/A"
"C43372","Lentigo Maligna","Related To","MORPH","8742/2","PT","GDC","N/A"
"C43372","Lentigo Maligna","Has Synonym","PD","Hutchinson melanotic freckle, NOS","PT","GDC","N/A"
"C4322","Fibrillary Astrocytoma","Related To","MORPH","9420/3","PT","GDC","N/A"
"C4322","Fibrillary Astrocytoma","Has Synonym","PD","Fibrous astrocytoma","PT","GDC","N/A"
"C4322","Fibrillary Astrocytoma","Has Synonym","PD","Fibrillary astrocytoma","PT","GDC","N/A"
"C4286","Immature Teratoma","Related To","PD","Teratoblastoma, malignant","PT","GDC","N/A"
"C4286","Immature Teratoma","Related To","PD","Teratoma, malignant, NOS","PT","GDC","N/A"
"C4286","Immature Teratoma","Has Synonym","PD","Immature teratoma, NOS","PT","GDC","N/A"
"C4286","Immature Teratoma","Has Synonym","PD","Embryonal teratoma","PT","GDC","N/A"
"C4286","Immature Teratoma","Related To","PD","Immature teratoma, malignant","PT","GDC","N/A"
"C65188","Malignant Gastrinoma","Has Synonym","PD","G cell tumor, malignant","PT","GDC","N/A"
"C65188","Malignant Gastrinoma","Has Synonym","PD","Gastrinoma, malignant","PT","GDC","N/A"
"C65188","Malignant Gastrinoma","Has Synonym","PD","Gastrin cell tumor, malignant","PT","GDC","N/A"
"C65188","Malignant Gastrinoma","Related To","MORPH","8153/3","PT","GDC","N/A"
"C7526","Papillary Intralymphatic Angioendothelioma","Has Synonym","PD","Endovascular papillary angioendothelioma","PT","GDC","N/A"
"C7526","Papillary Intralymphatic Angioendothelioma","Has Synonym","PD","Dabska tumor","PT","GDC","N/A"
"C7526","Papillary Intralymphatic Angioendothelioma","Related To","MORPH","9135/1","PT","GDC","N/A"
"C4915","Embryonal Tumor with Multilayered Rosettes, C19MC-Altered","Has Synonym","PD","Ependymoblastoma","PT","GDC","N/A"
"C4915","Embryonal Tumor with Multilayered Rosettes, C19MC-Altered","Related To","MORPH","9392/3","PT","GDC","N/A"
"C4915","Embryonal Tumor with Multilayered Rosettes, C19MC-Altered","Related To","MORPH","9478/3","PT","GDC","N/A"
"C4915","Embryonal Tumor with Multilayered Rosettes, C19MC-Altered","Has Synonym","PD","Embryonal tumor with multilayered rosettes C19MC-altered","PT","GDC","N/A"
"C7166","Grade 2 Nodular Sclerosis Classic Hodgkin Lymphoma","Has Synonym","PD","Hodgkin lymphoma, nodular sclerosis, grade 2","PT","GDC","N/A"
"C7166","Grade 2 Nodular Sclerosis Classic Hodgkin Lymphoma","Has Synonym","PD","Classical Hodgkin lymphoma, nodular sclerosis, grade 2","PT","GDC","N/A"
"C7166","Grade 2 Nodular Sclerosis Classic Hodgkin Lymphoma","Related To","MORPH","9667/3","PT","GDC","N/A"
"C53649","Cytomegaloviral Infection","Has Synonym","AIDSRF","Cytomegalovirus","PT","GDC","N/A"
"C53649","Cytomegaloviral Infection","Has Synonym","RF","Cytomegalovirus (CMV)","PT","GDC","N/A"
"C53649","Cytomegaloviral Infection","Has Synonym","COMORBID","Cytomegalovirus (CMV)","PT","GDC","N/A"
"C9308","Lymphoproliferative Disorder","Has Synonym","PD","Lymphoproliferative disease, NOS","PT","GDC","N/A"
"C9308","Lymphoproliferative Disorder","Has Synonym","PD","Lymphoproliferative disorder, NOS","PT","GDC","N/A"
"C9308","Lymphoproliferative Disorder","Related To","MORPH","9970/1","PT","GDC","N/A"
"C8991","Malignant Mastocytosis","Related To","MORPH","9741/3","PT","GDC","N/A"
"C8991","Malignant Mastocytosis","Has Synonym","PD","Malignant mastocytosis","PT","GDC","N/A"
"C26726","Infectious Disorder","Has Synonym","COD","Infection","PT","GDC","N/A"
"C3043","Fibrosarcoma","Has Synonym","PD","Fibrosarcoma, NOS","PT","GDC","N/A"
"C3043","Fibrosarcoma","Related To","MORPH","8810/3","PT","GDC","N/A"
"C3157","Leiomyoma","Related To","MORPH","8890/0","PT","GDC","N/A"
"C3157","Leiomyoma","Has Synonym","PD","Leiomyoma, NOS","PT","GDC","N/A"
"C2996","Dysgerminoma","Has Synonym","PD","Dysgerminoma","PT","GDC","N/A"
"C2996","Dysgerminoma","Related To","MORPH","9060/3","PT","GDC","N/A"
"C9119","Medullary Breast Carcinoma","Related To","MORPH","8512/3","PT","GDC","N/A"
"C9119","Medullary Breast Carcinoma","Has Synonym","PD","Medullary carcinoma with lymphoid stroma","PT","GDC","N/A"
"C27949","Metaplastic Carcinoma","Related To","PD","Metaplastic carcinoma, NOS","PT","GDC","N/A"
"C27949","Metaplastic Carcinoma","Related To","PD","Metaplastic carcinoma of no special type","PT","GDC","N/A"
"C27949","Metaplastic Carcinoma","Related To","MORPH","8575/3","PT","GDC","N/A"
"C27729","Thyroid Gland Well-Differentiated Tumor of Uncertain Malignant Potential","Related To","MORPH","8330/1","PT","GDC","N/A"
"C27729","Thyroid Gland Well-Differentiated Tumor of Uncertain Malignant Potential","Has Synonym","PD","Atypical follicular adenoma","PT","GDC","N/A"
"C12388","Jejunum","Has Synonym","PRAS","Jejunum","PT","GDC","N/A"
"C12388","Jejunum","Has Synonym","SRB","Jejunum","PT","GDC","N/A"
"C12388","Jejunum","Has Synonym","BAS","Jejunum","PT","GDC","N/A"
"C12388","Jejunum","Has Synonym","TAS","Jejunum","PT","GDC","N/A"
"C12388","Jejunum","Has Synonym","TOO","Jejunum","PT","GDC","N/A"
"C12232","Uvula","Has Synonym","PRAS","Uvula","PT","GDC","N/A"
"C12232","Uvula","Has Synonym","BAS","Uvula","PT","GDC","N/A"
"C12232","Uvula","Has Synonym","SRB","Uvula","PT","GDC","N/A"
"C12232","Uvula","Has Synonym","TOO","Uvula","PT","GDC","N/A"
"C12232","Uvula","Has Synonym","TAS","Uvula","PT","GDC","N/A"
"C3801","Hemangioblastoma","Has Synonym","PD","Angioblastoma","PT","GDC","N/A"
"C3801","Hemangioblastoma","Has Synonym","PD","Haemangioblastoma","PT","GDC","N/A"
"C3801","Hemangioblastoma","Related To","MORPH","9161/1","PT","GDC","N/A"
"C40392","Myoepithelial Tumor","Related To","MORPH","8982/0","PT","GDC","N/A"
"C40392","Myoepithelial Tumor","Has Synonym","PD","Myoepithelioma","PT","GDC","N/A"
"C40392","Myoepithelial Tumor","Has Synonym","PD","Myoepithelial tumor","PT","GDC","N/A"
"C4159","Lipoadenoma","Related To","MORPH","8324/0","PT","GDC","N/A"
"C4159","Lipoadenoma","Has Synonym","PD","Adenolipoma","PT","GDC","N/A"
"C4159","Lipoadenoma","Has Synonym","PD","Lipoadenoma","PT","GDC","N/A"
"C4268","Malignant Mesenchymoma","Related To","MORPH","8990/3","PT","GDC","N/A"
"C4268","Malignant Mesenchymoma","Has Synonym","PD","Mixed mesenchymal sarcoma","PT","GDC","N/A"
"C4268","Malignant Mesenchymoma","Has Synonym","PD","Mesenchymoma, malignant","PT","GDC","N/A"
"C3742","Myofibromatosis","Related To","MORPH","8824/1","PT","GDC","N/A"
"C3742","Myofibromatosis","Has Synonym","PD","Infantile myofibromatosis","PT","GDC","N/A"
"C3742","Myofibromatosis","Has Synonym","PD","Myofibromatosis","PT","GDC","N/A"
"C3754","Gonadoblastoma","Related To","PD","Gonocytoma","PT","GDC","N/A"
"C3754","Gonadoblastoma","Related To","MORPH","9073/1","PT","GDC","N/A"
"C3754","Gonadoblastoma","Has Synonym","PD","Gonadoblastoma","PT","GDC","N/A"
"C3777","Papillary Cystadenocarcinoma","Related To","MORPH","8450/3","PT","GDC","N/A"
"C3777","Papillary Cystadenocarcinoma","Has Synonym","PD","Papillocystic adenocarcinoma","PT","GDC","N/A"
"C3777","Papillary Cystadenocarcinoma","Has Synonym","PD","Papillary cystadenocarcinoma, NOS","PT","GDC","N/A"
"C4754","Spindle Cell Hemangioma","Related To","MORPH","9136/1","PT","GDC","N/A"
"C4754","Spindle Cell Hemangioma","Has Synonym","PD","Spindle cell hemangioendothelioma","PT","GDC","N/A"
"C4754","Spindle Cell Hemangioma","Related To","PD","Spindle cell angioendothelioma","PT","GDC","N/A"
"C3901","Compound Nevus","Related To","PD","Dermal and epidermal nevus","PT","GDC","N/A"
"C3901","Compound Nevus","Has Synonym","PD","Compound nevus","PT","GDC","N/A"
"C3901","Compound Nevus","Related To","MORPH","8760/0","PT","GDC","N/A"
"C4294","Benign Mesonephroma","Has Synonym","PD","Mesonephroma, benign","PT","GDC","N/A"
"C4294","Benign Mesonephroma","Has Synonym","PD","Mesonephric adenoma","PT","GDC","N/A"
"C4294","Benign Mesonephroma","Has Synonym","PD","Wolffian duct adenoma","PT","GDC","N/A"
"C4294","Benign Mesonephroma","Related To","MORPH","9110/0","PT","GDC","N/A"
"C6454","Thymoma Type A","Related To","PD","Thymoma, medullary, NOS","PT","GDC","N/A"
"C6454","Thymoma Type A","Related To","PD","Thymoma, spindle cell, NOS","PT","GDC","N/A"
"C6454","Thymoma Type A","Related To","PD","Thymoma, type A, NOS","PT","GDC","N/A"
"C6454","Thymoma Type A","Related To","MORPH","8581/1","PT","GDC","N/A"
"C67171","Nodular Sclerosis Classic Hodgkin Lymphoma, Cellular Phase","Has Synonym","PD","Hodgkin lymphoma, nodular sclerosis, cellular phase","PT","GDC","N/A"
"C67171","Nodular Sclerosis Classic Hodgkin Lymphoma, Cellular Phase","Has Synonym","PD","Classical Hodgkin lymphoma, nodular sclerosis, cellular phase","PT","GDC","N/A"
"C67171","Nodular Sclerosis Classic Hodgkin Lymphoma, Cellular Phase","Related To","MORPH","9664/3","PT","GDC","N/A"
"C6780","Pituitary Gland Acidophil Adenoma","Related To","PD","Acidophil adenoma","PT","GDC","N/A"
"C6780","Pituitary Gland Acidophil Adenoma","Related To","PD","Eosinophil adenoma","PT","GDC","N/A"
"C6780","Pituitary Gland Acidophil Adenoma","Related To","MORPH","8280/0","PT","GDC","N/A"
"C8969","Parosteal Osteosarcoma","Related To","MORPH","9192/3","PT","GDC","N/A"
"C8969","Parosteal Osteosarcoma","Has Synonym","PD","Juxtacortical osteosarcoma","PT","GDC","N/A"
"C8969","Parosteal Osteosarcoma","Has Synonym","PD","Parosteal osteosarcoma","PT","GDC","N/A"
"C27790","Penile Carcinoma In Situ","Has Synonym","PD","Queyrat erythroplasia","PT","GDC","N/A"
"C27790","Penile Carcinoma In Situ","Related To","MORPH","8080/2","PT","GDC","N/A"
"C3308","Paraganglioma","Related To","MORPH","8680/1","PT","GDC","N/A"
"C3308","Paraganglioma","Has Synonym","PD","Paraganglioma, NOS","PT","GDC","N/A"
"C12692","Cerebrospinal Fluid","Has Synonym","BAS","Cerebrospinal Fluid","PT","GDC","N/A"
"C12692","Cerebrospinal Fluid","Has Synonym","TAS","Cerebrospinal Fluid","PT","GDC","N/A"
"C12692","Cerebrospinal Fluid","Has Synonym","BT","Cerebrospinal Fluid","PT","GDC","N/A"
"C12692","Cerebrospinal Fluid","Has Synonym","METDS","Cerebrospinal Fluid","PT","GDC","N/A"
"C4131","Fibrolamellar Carcinoma","Has Synonym","PD","Hepatocellular carcinoma, fibrolamellar","PT","GDC","N/A"
"C4131","Fibrolamellar Carcinoma","Related To","MORPH","8171/3","PT","GDC","N/A"
"C6966","Pineocytoma","Related To","MORPH","9361/1","PT","GDC","N/A"
"C6966","Pineocytoma","Has Synonym","PD","Pineocytoma","PT","GDC","N/A"
"C82423","Acute Myeloid Leukemia with t(6;9) (p23;q34.1); DEK-NUP214","Has Synonym","PD","Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214","PT","GDC","N/A"
"C82423","Acute Myeloid Leukemia with t(6;9) (p23;q34.1); DEK-NUP214","Related To","MORPH","9865/3","PT","GDC","N/A"
"C27094","Cylindroma","Related To","MORPH","8200/0","PT","GDC","N/A"
"C27094","Cylindroma","Has Synonym","PD","Cylindroma of skin","PT","GDC","N/A"
"C27094","Cylindroma","Related To","PD","Eccrine dermal cylindroma","PT","GDC","N/A"
"C12308","Clitoris","Has Synonym","TOO","Clitoris","PT","GDC","N/A"
"C12308","Clitoris","Has Synonym","TAS","Clitoris","PT","GDC","N/A"
"C12308","Clitoris","Has Synonym","BAS","Clitoris","PT","GDC","N/A"
"C12308","Clitoris","Has Synonym","SRB","Clitoris","PT","GDC","N/A"
"C12308","Clitoris","Has Synonym","PRAS","Clitoris","PT","GDC","N/A"
"C3803","Blue Nevus","Has Synonym","PD","Blue nevus, NOS","PT","GDC","N/A"
"C3803","Blue Nevus","Related To","PD","Jadassohn blue nevus","PT","GDC","N/A"
"C3803","Blue Nevus","Related To","MORPH","8780/0","PT","GDC","N/A"
"C39921","Testicular Spermatocytic Tumor","Has Synonym","PD","Spermatocytic seminoma","PT","GDC","N/A"
"C39921","Testicular Spermatocytic Tumor","Related To","PD","Spermatocytoma","PT","GDC","N/A"
"C39921","Testicular Spermatocytic Tumor","Related To","MORPH","9063/3","PT","GDC","N/A"
"C4068","Trabecular Adenocarcinoma","Related To","MORPH","8190/3","PT","GDC","N/A"
"C4068","Trabecular Adenocarcinoma","Has Synonym","PD","Trabecular carcinoma","PT","GDC","N/A"
"C4068","Trabecular Adenocarcinoma","Has Synonym","PD","Trabecular adenocarcinoma","PT","GDC","N/A"
"C40080","Borderline Ovarian Clear Cell Tumor","Related To","MORPH","8444/1","PT","GDC","N/A"
"C40080","Borderline Ovarian Clear Cell Tumor","Related To","MORPH","8313/1","PT","GDC","N/A"
"C40080","Borderline Ovarian Clear Cell Tumor","Has Synonym","PD","Clear cell cystic tumor of borderline malignancy","PT","GDC","N/A"
"C39920","Testicular Seminoma with High Mitotic Index","Has Synonym","PD","Seminoma with high mitotic index","PT","GDC","N/A"
"C39920","Testicular Seminoma with High Mitotic Index","Related To","MORPH","9062/3","PT","GDC","N/A"
"C39920","Testicular Seminoma with High Mitotic Index","Has Synonym","PD","Seminoma, anaplastic","PT","GDC","N/A"
"C4023","Small Cell Osteosarcoma","Related To","MORPH","9185/3","PT","GDC","N/A"
"C4023","Small Cell Osteosarcoma","Has Synonym","PD","Small cell osteosarcoma","PT","GDC","N/A"
"C4023","Small Cell Osteosarcoma","Related To","PD","Round cell osteosarcoma","PT","GDC","N/A"
"C4170","Spiradenoma","Has Synonym","PD","Spiradenoma, NOS","PT","GDC","N/A"
"C4170","Spiradenoma","Has Synonym","PD","Eccrine spiradenoma","PT","GDC","N/A"
"C4170","Spiradenoma","Related To","MORPH","8403/0","PT","GDC","N/A"
"C4176","Ceruminous Adenocarcinoma","Has Synonym","PD","Ceruminous adenocarcinoma","PT","GDC","N/A"
"C4176","Ceruminous Adenocarcinoma","Related To","PD","Ceruminous carcinoma","PT","GDC","N/A"
"C4176","Ceruminous Adenocarcinoma","Related To","MORPH","8420/3","PT","GDC","N/A"
"C4160","Thyroid Gland Microfollicular Adenoma","Related To","PD","Microfollicular adenoma, NOS","PT","GDC","N/A"
"C4160","Thyroid Gland Microfollicular Adenoma","Related To","MORPH","8333/0","PT","GDC","N/A"
"C4160","Thyroid Gland Microfollicular Adenoma","Has Synonym","PD","Fetal adenoma","PT","GDC","N/A"
"C4177","Borderline Serous Cystadenoma","Related To","MORPH","8442/1","PT","GDC","N/A"
"C4177","Borderline Serous Cystadenoma","Related To","PD","Atypical proliferating serous tumor","PT","GDC","N/A"
"C4177","Borderline Serous Cystadenoma","Has Synonym","PD","Serous cystadenoma, borderline malignancy","PT","GDC","N/A"
"C4177","Borderline Serous Cystadenoma","Related To","PD","Serous tumor, NOS, of low malignant potential","PT","GDC","N/A"
"C4277","Spindle Cell Synovial Sarcoma","Related To","PD","Synovial sarcoma, monophasic fibrous","PT","GDC","N/A"
"C4277","Spindle Cell Synovial Sarcoma","Has Synonym","PD","Synovial sarcoma, spindle cell","PT","GDC","N/A"
"C4277","Spindle Cell Synovial Sarcoma","Related To","MORPH","9041/3","PT","GDC","N/A"
"C4274","Benign Phyllodes Tumor","Related To","MORPH","9020/0","PT","GDC","N/A"
"C4274","Benign Phyllodes Tumor","Has Synonym","PD","Cystosarcoma phyllodes, benign","PT","GDC","N/A"
"C4274","Benign Phyllodes Tumor","Has Synonym","PD","Phyllodes tumor, benign","PT","GDC","N/A"
"C4230","Melanocytoma of the Eyeball","Has Synonym","PD","Magnocellular nevus","PT","GDC","N/A"
"C4230","Melanocytoma of the Eyeball","Related To","MORPH","8726/0","PT","GDC","N/A"
"C4230","Melanocytoma of the Eyeball","Has Synonym","PD","Melanocytoma, eyeball","PT","GDC","N/A"
"C3765","Multicystic Mesothelioma","Has Synonym","PD","Multicystic mesothelioma, benign","PT","GDC","N/A"
"C3765","Multicystic Mesothelioma","Related To","PD","Cystic mesothelioma, NOS","PT","GDC","N/A"
"C3765","Multicystic Mesothelioma","Related To","MORPH","9055/0","PT","GDC","N/A"
"C3778","Serous Cystadenocarcinoma","Related To","MORPH","8441/3","PT","GDC","N/A"
"C3778","Serous Cystadenocarcinoma","Has Synonym","PD","Serous cystadenocarcinoma, NOS","PT","GDC","N/A"
"C3778","Serous Cystadenocarcinoma","Related To","PD","Serous carcinoma, NOS","PT","GDC","N/A"
"C3778","Serous Cystadenocarcinoma","Has Synonym","PD","Serous adenocarcinoma, NOS","PT","GDC","N/A"
"C4282","Biphasic Mesothelioma","Has Synonym","PD","Mesothelioma, biphasic, NOS","PT","GDC","N/A"
"C4282","Biphasic Mesothelioma","Related To","PD","Mesothelioma, biphasic, malignant","PT","GDC","N/A"
"C4282","Biphasic Mesothelioma","Related To","MORPH","9053/3","PT","GDC","N/A"
"C4333","Transitional Meningioma","Has Synonym","PD","Transitional meningioma","PT","GDC","N/A"
"C4333","Transitional Meningioma","Has Synonym","PD","Mixed meningioma","PT","GDC","N/A"
"C4333","Transitional Meningioma","Related To","MORPH","9537/0","PT","GDC","N/A"
"C4298","Epithelioid Hemangioma","Has Synonym","PD","Epithelioid hemangioma","PT","GDC","N/A"
"C4298","Epithelioid Hemangioma","Has Synonym","PD","Histiocytoid hemangioma","PT","GDC","N/A"
"C4298","Epithelioid Hemangioma","Related To","MORPH","9125/0","PT","GDC","N/A"
"C65192","Tubular Adenocarcinoma","Has Synonym","PD","Tubular adenocarcinoma","PT","GDC","N/A"
"C65192","Tubular Adenocarcinoma","Related To","MORPH","8211/3","PT","GDC","N/A"
"C65192","Tubular Adenocarcinoma","Related To","PD","Tubular carcinoma","PT","GDC","N/A"
"C66845","Malignant Peripheral Nerve Sheath Tumor with Perineurial Differentiation","Has Synonym","PD","Perineural MPNST","PT","GDC","N/A"
"C66845","Malignant Peripheral Nerve Sheath Tumor with Perineurial Differentiation","Has Synonym","PD","Perineurioma, malignant","PT","GDC","N/A"
"C66845","Malignant Peripheral Nerve Sheath Tumor with Perineurial Differentiation","Related To","MORPH","9571/3","PT","GDC","N/A"
"C67012","Benign Sertoli Cell Tumor","Related To","PD","Androblastoma, benign","PT","GDC","N/A"
"C67012","Benign Sertoli Cell Tumor","Related To","MORPH","8630/0","PT","GDC","N/A"
"C67012","Benign Sertoli Cell Tumor","Related To","PD","Arrhenoblastoma, benign","PT","GDC","N/A"
"C6886","Malignant Type AB Thymoma","Related To","PD","Thymoma, mixed type, malignant","PT","GDC","N/A"
"C6886","Malignant Type AB Thymoma","Has Synonym","PD","Thymoma, type AB, malignant","PT","GDC","N/A"
"C6886","Malignant Type AB Thymoma","Related To","MORPH","8582/3","PT","GDC","N/A"
"C6889","Malignant Type B2 Thymoma","Related To","MORPH","8584/3","PT","GDC","N/A"
"C6889","Malignant Type B2 Thymoma","Has Synonym","PD","Thymoma, type B2, malignant","PT","GDC","N/A"
"C6889","Malignant Type B2 Thymoma","Related To","PD","Thymoma, cortical, malignant","PT","GDC","N/A"
"C7165","Grade 1 Nodular Sclerosis Classic Hodgkin Lymphoma","Related To","PD","Classical Hodgkin lymphoma, nodular sclerosis, grade 1","PT","GDC","N/A"
"C7165","Grade 1 Nodular Sclerosis Classic Hodgkin Lymphoma","Related To","PD","Hodgkin lymphoma, nodular sclerosis, grade 1","PT","GDC","N/A"
"C7165","Grade 1 Nodular Sclerosis Classic Hodgkin Lymphoma","Related To","MORPH","9665/3","PT","GDC","N/A"
"C6905","Cerebellar Liponeurocytoma","Related To","PD","Medullocytoma","PT","GDC","N/A"
"C6905","Cerebellar Liponeurocytoma","Has Synonym","PD","Cerebellar liponeurocytoma","PT","GDC","N/A"
"C6905","Cerebellar Liponeurocytoma","Related To","PD","Neurolipocytoma","PT","GDC","N/A"
"C6905","Cerebellar Liponeurocytoma","Has Synonym","PD","Lipomatous medulloblastoma","PT","GDC","N/A"
"C6905","Cerebellar Liponeurocytoma","Related To","MORPH","9506/1","PT","GDC","N/A"
"C8602","Pleomorphic Adenoma","Related To","MORPH","8940/0","PT","GDC","N/A"
"C8602","Pleomorphic Adenoma","Related To","PD","Mixed tumor, salivary gland type, NOS","PT","GDC","N/A"
"C8602","Pleomorphic Adenoma","Has Synonym","PD","Pleomorphic adenoma","PT","GDC","N/A"
"C9430","Pigmented Dermatofibrosarcoma Protuberans","Has Synonym","PD","Pigmented dermatofibrosarcoma protuberans","PT","GDC","N/A"
"C9430","Pigmented Dermatofibrosarcoma Protuberans","Related To","MORPH","8833/3","PT","GDC","N/A"
"C9430","Pigmented Dermatofibrosarcoma Protuberans","Has Synonym","PD","Bednar tumor","PT","GDC","N/A"
"C8381","Florid Cemento-Osseous Dysplasia","Related To","MORPH","9275/0","PT","GDC","N/A"
"C8381","Florid Cemento-Osseous Dysplasia","Has Synonym","PD","Florid osseous dysplasia","PT","GDC","N/A"
"C8381","Florid Cemento-Osseous Dysplasia","Has Synonym","PD","Gigantiform cementoma","PT","GDC","N/A"
"C96830","Calcifying Nested Stromal-Epithelial Tumor of the Liver","Has Synonym","PD","Calcifying nested epithelial stromal tumor","PT","GDC","N/A"
"C96830","Calcifying Nested Stromal-Epithelial Tumor of the Liver","Related To","MORPH","8975/1","PT","GDC","N/A"
"C27780","Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable","Related To","MORPH","9975/3","PT","GDC","N/A"
"C27780","Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable","Has Synonym","PD","Myelodysplastic/myeloproliferative neoplasm, unclassifiable","PT","GDC","N/A"
"C27780","Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable","Related To","PD","Myloproliferative neoplasm, unclassifiable","PT","GDC","N/A"
"C27096","Liver Embryonal Sarcoma","Has Synonym","PD","Embryonal sarcoma","PT","GDC","N/A"
"C27096","Liver Embryonal Sarcoma","Related To","MORPH","8991/3","PT","GDC","N/A"
"C12326","Undescended Testes","Has Synonym","RF","Undescended Testis","PT","GDC","N/A"
"C12326","Undescended Testes","Has Synonym","TOO","Undescended testis","PT","GDC","N/A"
"C12326","Undescended Testes","Has Synonym","PRAS","Undescended testis","PT","GDC","N/A"
"C12326","Undescended Testes","Has Synonym","SRB","Undescended testis","PT","GDC","N/A"
"C4001","Inflammatory Breast Carcinoma","Has Synonym","PD","Inflammatory carcinoma","PT","GDC","N/A"
"C4001","Inflammatory Breast Carcinoma","Related To","MORPH","8530/3","PT","GDC","N/A"
"C3750","Alveolar Soft Part Sarcoma","Has Synonym","PD","Alveolar soft part sarcoma","PT","GDC","N/A"
"C3750","Alveolar Soft Part Sarcoma","Related To","MORPH","9581/3","PT","GDC","N/A"
"C3740","Desmoplastic Fibroma","Related To","MORPH","8823/0","PT","GDC","N/A"
"C3740","Desmoplastic Fibroma","Has Synonym","PD","Desmoplastic fibroma","PT","GDC","N/A"
"C2947","Chordoma","Has Synonym","PD","Chordoma, NOS","PT","GDC","N/A"
"C2947","Chordoma","Related To","MORPH","9370/3","PT","GDC","N/A"
"C2880","Ovarian Sertoli-Leydig Cell Tumor","Related To","PD","Sertoli-Leydig cell tumor, NOS","PT","GDC","N/A"
"C2880","Ovarian Sertoli-Leydig Cell Tumor","Related To","MORPH","8631/1","PT","GDC","N/A"
"C7600","Acute Myeloid Leukemia with Myelodysplasia-Related Changes","Related To","MORPH","9895/3","PT","GDC","N/A"
"C7600","Acute Myeloid Leukemia with Myelodysplasia-Related Changes","Has Synonym","PD","Acute myeloid leukemia with myelodysplasia-related changes","PT","GDC","N/A"
"C5669","Pleuropulmonary Blastoma","Related To","MORPH","8973/3","PT","GDC","N/A"
"C5669","Pleuropulmonary Blastoma","Has Synonym","PD","Pleuropulmonary blastoma","PT","GDC","N/A"
"C27884","Bladder Papillary Urothelial Neoplasm of Low Malignant Potential","Related To","PD","Papillary transitional cell neoplasm of low malignant potential","PT","GDC","N/A"
"C27884","Bladder Papillary Urothelial Neoplasm of Low Malignant Potential","Related To","MORPH","8130/1","PT","GDC","N/A"
"C27884","Bladder Papillary Urothelial Neoplasm of Low Malignant Potential","Related To","PD","Papillary urothelial neoplasm of low malignant potential","PT","GDC","N/A"
"C12704","Endocrine Gland","Has Synonym","TAS","Endocrine Gland","PT","GDC","N/A"
"C12704","Endocrine Gland","Has Synonym","BAS","Endocrine Gland","PT","GDC","N/A"
"C12704","Endocrine Gland","Has Synonym","SRB","Endocrine gland, NOS","PT","GDC","N/A"
"C12704","Endocrine Gland","Has Synonym","PRAS","Endocrine gland, NOS","PT","GDC","N/A"
"C12704","Endocrine Gland","Has Synonym","TOO","Endocrine gland, NOS","PT","GDC","N/A"
"C12318","Broad Ligament","Has Synonym","TOO","Broad ligament","PT","GDC","N/A"
"C12318","Broad Ligament","Has Synonym","BAS","Broad Ligament","PT","GDC","N/A"
"C12318","Broad Ligament","Has Synonym","PRAS","Broad ligament","PT","GDC","N/A"
"C12318","Broad Ligament","Has Synonym","TAS","Broad Ligament","PT","GDC","N/A"
"C12318","Broad Ligament","Has Synonym","SRB","Broad ligament","PT","GDC","N/A"
"C3804","Dermal Nevus","Has Synonym","PD","Intradermal nevus","PT","GDC","N/A"
"C3804","Dermal Nevus","Has Synonym","PD","Dermal nevus","PT","GDC","N/A"
"C3804","Dermal Nevus","Related To","MORPH","8750/0","PT","GDC","N/A"
"C4171","Hidradenoma Papilliferum","Has Synonym","PD","Papillary hidradenoma","PT","GDC","N/A"
"C4171","Hidradenoma Papilliferum","Related To","MORPH","8405/0","PT","GDC","N/A"
"C4171","Hidradenoma Papilliferum","Has Synonym","PD","Hidradenoma papilliferum","PT","GDC","N/A"
"C4263","Low Grade Endometrioid Stromal Sarcoma","Related To","PD","Stromal myosis, NOS","PT","GDC","N/A"
"C4263","Low Grade Endometrioid Stromal Sarcoma","Related To","MORPH","8931/3","PT","GDC","N/A"
"C4263","Low Grade Endometrioid Stromal Sarcoma","Has Synonym","PD","Endolymphatic stromal myosis","PT","GDC","N/A"
"C4263","Low Grade Endometrioid Stromal Sarcoma","Related To","PD","Endometrial stromatosis","PT","GDC","N/A"
"C4263","Low Grade Endometrioid Stromal Sarcoma","Related To","PD","Stromal endometriosis","PT","GDC","N/A"
"C4255","Lipoblastomatosis","Has Synonym","PD","Fetal lipomatosis","PT","GDC","N/A"
"C4255","Lipoblastomatosis","Related To","MORPH","8881/0","PT","GDC","N/A"
"C4255","Lipoblastomatosis","Has Synonym","PD","Lipoblastomatosis","PT","GDC","N/A"
"C4251","Fibromyxolipoma","Related To","MORPH","8852/0","PT","GDC","N/A"
"C4251","Fibromyxolipoma","Has Synonym","PD","Fibromyxolipoma","PT","GDC","N/A"
"C4251","Fibromyxolipoma","Has Synonym","PD","Myxolipoma","PT","GDC","N/A"
"C4191","Intracystic Papilloma","Related To","MORPH","8504/0","PT","GDC","N/A"
"C4191","Intracystic Papilloma","Has Synonym","PD","Intracystic papilloma","PT","GDC","N/A"
"C4191","Intracystic Papilloma","Has Synonym","PD","Intracystic papillary adenoma","PT","GDC","N/A"
